----------------ATORCH LOAD_Tester Software----------------
------------------CL24/BW150/BW600/DL150-------------------
----------------ATORCH LOAD_Tester Software----------------
DATE,VOLTAGE(V),CURRENT(A),POWER(W),RESISTANCE(Ω),E_QUANTITY(Wh),E_CAPACITY(mAh),NTC_TEMP(℃),CPU_TEMP(℃),MOS_TEMP(℃),FAN_SPEED(RPM),
2026-07-06_17:32:46,22.114000,-4.997000,110.514000,4.425,78.821,3683.747,-34.999,35.0,79.728,100
2026-07-06_17:32:47,22.113001,-5.000000,110.603996,4.422,78.852,3685.135,-34.999,35.0,79.728,100
2026-07-06_17:32:48,22.113001,-5.004000,110.666000,4.422,78.883,3686.524,-34.999,35.0,79.728,100
2026-07-06_17:32:49,22.114000,-4.999000,110.570999,4.425,78.913,3687.913,-34.999,35.0,79.728,100
2026-07-06_17:32:50,22.110001,-5.001000,110.600998,4.421,78.944,3689.302,-34.999,35.0,79.728,100
2026-07-06_17:32:51,22.106001,-4.999000,110.533997,4.423,78.975,3690.691,-34.999,35.0,79.728,100
2026-07-06_17:32:52,22.107000,-5.007000,110.714996,4.418,79.006,3692.080,-34.999,35.0,79.728,100
2026-07-06_17:32:53,22.104000,-5.000000,110.531998,4.422,79.036,3693.470,-34.999,35.0,79.728,100
2026-07-06_17:32:54,22.103001,-4.996000,110.450996,4.422,79.067,3694.859,-34.999,35.0,79.728,100
2026-07-06_17:32:55,22.103001,-5.000000,110.541000,4.421,79.098,3696.247,-34.999,35.0,79.728,100
2026-07-06_17:32:56,22.097000,-5.004000,110.588997,4.418,79.128,3697.637,-34.999,35.0,79.728,100
